time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,alpha_skin,d_alpha_skin_dt_1_s,q_cs_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,lambda_pcm,latent_heat_kJ_kg,released_pcm_latent_heat_kJ,energy_balance_residual_J
15660.0,35.92505266429036,24.565300883642315,-15.284942282788045,-16.284461782768055,-17.01338555445577,1.1315977080592756,1.1394611344227643,-4.545333158085948e-05,0.4737945396921779,1.1384448607983202e-05,75.03335634363026,117.7327966104532,117.8624150265446,117.95583245018186,118.03917867762443,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572776779532
15670.0,35.92214791642352,24.56092089889513,-15.28642455433266,-16.285871035990205,-17.01474138002103,1.13115275379903,1.1390068702730463,-4.53995171908453e-05,0.47390834673393045,1.1376961697967274e-05,75.03709832756103,117.72423566196191,117.85380477349084,117.94718668502892,118.03050126089518,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572776779532
15680.0,35.9192419800807,24.55654257261879,-15.28790626238533,-16.28727975381449,-17.016096691007302,1.1307083176034605,1.1385531437029373,-4.5345815603912065e-05,0.47402207896520143,1.136948650719985e-05,75.04082705512086,117.71567794845532,117.8451978332652,117.93854428882636,118.02182726317267,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572779107839
15690.0,35.91633485714793,24.5521659022436,-15.28938740783549,-16.28868793708686,-17.017451488228176,1.130264398403261,1.1380999535860574,-4.5292226490152824e-05,0.47413573650304974,1.1362023008996219e-05,75.04454254811527,117.70712346496938,117.83659420073955,117.92990525633789,118.01315667911256,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572778642178
15700.0,35.91342654950908,24.547790885205153,-15.290867991570716,-16.290095586651546,-17.018805772495526,1.1298209951322082,1.1376472987993194,-4.5238749520873545e-05,0.47424931946426785,1.1354571176747059e-05,75.04824482831644,117.69857220655,117.82799387080311,117.9212695823267,118.00448950338183,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572779107839
15710.0,35.910517059045844,24.54341751894429,-15.292348014476772,-16.291502703351,-17.020159544619595,1.1293781067271507,1.1371951782229166,-4.518538436858923e-05,0.47436282796538276,1.1347130983918532e-05,75.05193391746313,117.6900241682534,117.81939683834825,117.91263726158127,117.99582573065823,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572778642178
15720.0,35.907606387637706,24.539045800907104,-15.293827477437581,-16.292909288025978,-17.021512805408918,1.1289357321279985,1.1367435907403118,-4.513213070701369e-05,0.47447626212265614,1.1339702404050779e-05,75.05560983726068,117.68147934514579,117.81080309828494,117.90400828888717,117.98716535563082,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572780039161
15730.0,35.90469453716199,24.534675728544922,-15.29530638133525,-16.29431534151547,-17.022865555670375,1.1284938702777103,1.136292535238224,-4.507898821106205e-05,0.47458962205208577,1.1332285410759663e-05,75.0592726093811,117.67293773230348,117.80221264552901,117.89538265904841,117.97850837299954,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572780504823
15740.0,35.90178150949382,24.530307299314305,-15.296784727050063,-16.295720864656754,-17.024217796209182,1.1280525201222857,1.1358420106066178,-4.502595655683286e-05,0.4747029078694057,1.1324879977733306e-05,75.06292225546306,117.66439932481292,117.79362547500865,117.88676036687701,117.96985477747539,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572780970484
15750.0,35.89886730650616,24.52594051067701,-15.298262515460495,-16.29712585828536,-17.025569527828907,1.1276116806107501,1.1353920157386908,-4.4973035421622136e-05,0.4748161196900872,1.1317486078736708e-05,75.06655879711205,117.65586411777048,117.78504158166022,117.87814140720057,117.96120456378017,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572782367468
15760.0,35.895951930069806,24.521575360099998,-15.299739747443207,-16.29853032323511,-17.026920751331442,1.1271713506951468,1.1349425495308607,-4.492022448389518e-05,0.4749292576293399,1.1310103687605746e-05,75.07018225590045,117.64733210628262,117.77646096043246,117.8695257748518,117.9525577266468,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572782367468
15770.0,35.89303538205336,24.517211845055414,-15.301216423873052,-16.29993426033813,-17.028271467517037,1.1267315293305253,1.134493610882756,-4.4867523423298095e-05,0.4750423218021118,1.1302732778251065e-05,75.07379265336739,117.63880328546571,117.76788360628663,117.86091346467262,117.94391426081906,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572782833129
15780.0,35.89011766432326,24.512849963020575,-15.302692545623092,-16.301337670424804,-17.0296216771843,1.1262922154749295,1.1340451986972016,-4.4814931920647546e-05,0.47515531232309083,1.1295373324656619e-05,75.07739001101893,117.63027765044617,117.7593095141903,117.8523044715211,117.93527416105151,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572784230113
15790.0,35.88719877874379,24.508489711477964,-15.304168113564582,-16.302740554323808,-17.030971381130186,1.1258534080893892,1.1335973118802098,-4.476244965792303e-05,0.4752682293067044,1.1288025300878701e-05,75.08097435032815,117.62175519636034,117.75073867912258,117.84369879026444,117.92663742210965,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572785627097
15800.0,35.88427872717704,24.504131087915194,-15.305643128566997,-16.30414291286213,-17.03232058015002,1.1254151061379054,1.1331499493409662,-4.471007631827074e-05,0.4753810728671216,1.1280688681048028e-05,75.08454569273516,117.61323591835435,117.74217109607345,117.83509641577851,117.9180040387698,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572785627097
15810.0,35.88135751148296,24.499774089825035,-15.307117591498013,-16.305544746865042,-17.033669275037482,1.1249773085874448,1.13270310999182,-4.465781158598304e-05,0.4754938431182526,1.1273363439365563e-05,75.08810405964707,117.6047198115844,117.73360676004273,117.82649734295066,117.90937400581903,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572785161436
15820.0,35.878435133519325,24.495418714705362,-15.30859150322353,-16.30694605715613,-17.035017466584634,1.1245400144079247,1.1322567927482707,-4.460565514650872e-05,0.47560654017375026,1.126604955010613e-05,75.09164947243819,117.59620687121644,117.72504566604051,117.81790156668032,117.90074731805522,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572787955403
15830.0,35.87551159514175,24.491064960059166,-15.310064864607668,-16.30834684455728,-17.036365155581905,1.1241032225722047,1.1318109965289584,-4.4553606686437604e-05,0.47571916414701065,1.1258746987615567e-05,75.09518195244995,117.58769709242627,117.71648780908737,117.80930908187611,117.89212397028693,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572788421065
15840.0,35.872586898203686,24.486712823394534,-15.311537676512767,-16.30974710988871,-17.03771234281809,1.1236669320560755,1.1313657202556517,-4.450166589350437e-05,0.4758317151511732,1.1251455726312713e-05,75.09870152099096,117.57919047039955,117.70793318421538,117.80071988345414,117.8835039573336,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572788886726
15850.0,35.86966104455644,24.482362302224644,-15.313009939799406,-16.311146853968925,-17.039059029080377,1.1232311418382486,1.1309209628532353,-4.444983245657064e-05,0.4759441932991224,1.1244175740685907e-05,75.10220819933716,117.57068700033174,117.69938178646356,117.79213396634658,117.87488727402516,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572789352387
15860.0,35.866734036049145,24.47801339406774,-15.314481655326391,-16.312546077614765,-17.040405215154337,1.122795850900346,1.1304767232497004,-4.43981060656326e-05,0.4760565987034877,1.1236907005295902e-05,75.10570200873178,117.56218667742802,117.69083361088344,117.78355132549255,117.86627391520231,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845727898180485
15870.0,35.86380587452879,24.473666096447126,-15.31595282395077,-16.313944781641403,-17.041750901823928,1.1223610582268881,1.1300330003761323,-4.4346486411815955e-05,0.47616893147664463,1.1229649494775618e-05,75.10918297038543,117.55368949690329,117.68228865253711,117.77497195584148,117.85766387571641,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572788886726
15880.0,35.860876561840236,24.46932040689116,-15.317423446527837,-16.315342966862328,-17.0430960898715,1.121926762805287,1.1295897931666996,-4.429497318735661e-05,0.47628119173071515,1.1222403183826239e-05,75.11265110547616,117.54519545398227,117.67374690649496,117.76639585235432,117.84905715042937,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572792612016
15890.0,35.857946099826144,24.464976322933232,-15.318893523911125,-16.31674063408936,-17.0444407800778,1.1214929636258315,1.1291471005586429,-4.424356608561481e-05,0.4763933795775689,1.1215168047221812e-05,75.11610643514939,117.53670454389933,117.66520836783808,117.75782301000234,117.84045373421378,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572793543339
15900.0,35.855014490327065,24.460633842111754,-15.320363056952427,-16.31813778413267,-17.04578497322198,1.1210596596816806,1.1287049214922633,-4.41922648010559e-05,0.47650549512882356,1.1207944059805353e-05,75.11954898051815,117.52821676189852,117.6566730316587,117.74925342376663,117.83185362195259,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572791215032
15910.0,35.85208173518139,24.456292961970156,-15.321832046501786,-16.319534417800753,-17.047128670081594,1.120626849968852,1.1282632549109126,-4.41410690292516e-05,0.4766175384958454,1.1200731196490147e-05,75.12297876266298,117.51973210323357,117.64814089305739,117.74068708863973,117.82325680853948,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572793543339
15920.0,35.849147836225384,24.45195368005686,-15.323300493407507,-16.320930535900462,-17.048471871432596,1.120194533486211,1.1278220997609805,-4.408997846687613e-05,0.47672950978975026,1.1193529432259764e-05,75.12639580263212,117.51125056316774,117.63961194714624,117.73212399962169,117.81466328887862,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572794940323
15930.0,35.84621279529314,24.447615993925282,-15.324768398516161,-16.322326139236996,-17.049814578049364,1.119762709235461,1.1273814549918844,-4.403899281169599e-05,0.4768414091214044,1.1186338742166456e-05,75.12980012144132,117.50277213697402,117.63108618904639,117.72356415172518,117.80607305788457,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572795405984
15940.0,35.84327661421664,24.44327990113381,-15.326235762672585,-16.323721228613895,-17.051156790704685,1.1193313762211343,1.1269413195560596,-4.398811176257377e-05,0.4769532366014245,1.1179159101333071e-05,75.13319174007421,117.4942968199349,117.62256361388854,117.71500753997324,117.79748611048241,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845727963373065
15950.0,35.84033929482571,24.438945399245796,-15.327702586719889,-16.325115804833075,-17.05249851016977,1.1189005334505808,1.1265016924089464,-4.393733501945405e-05,0.4770649923401792,1.1171990484950447e-05,75.13657067948202,117.48582460734251,117.614044216815,117.70645415939752,117.7889024416076,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572797268629
15960.0,35.83740083894804,24.434612485829547,-15.329168871499462,-16.3265098686948,-17.053839737214243,1.1184701799339585,1.1260625725089806,-4.388666228336468e-05,0.47717667644778927,1.116483286827874e-05,75.13993696058387,117.47735549449845,117.60552799297619,117.69790400504002,117.78032204620615,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572797268629
15970.0,35.83446124840921,24.430281158458307,-15.330634617850972,-16.32790342099769,-17.05518047260619,1.1180403146842235,1.1256239588175823,-4.383609325640907e-05,0.4772882890341281,1.1157686226646357e-05,75.14329060426681,117.46888947671387,117.59701493753197,117.68935707195884,117.77174491923418,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572799131274
15980.0,35.83152052503263,24.425951414710244,-15.332099826612371,-16.329296462538775,-17.056520717112072,1.1176109367171192,1.125185850299145,-4.37856276417675e-05,0.4773998302088235,1.1150550535451311e-05,75.14663163138559,117.46042654930942,117.58850504565686,117.68081335520807,117.76317105565846,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.68457279773429
15990.0,35.82857867063962,24.421623252168448,-15.333564498619902,-16.33068899411341,-17.057860471496827,1.1171820450511682,1.1247482459210252,-4.373526514368168e-05,0.47751130008125686,1.1143425770158208e-05,75.14996006276323,117.45196670761513,117.57999831252916,117.67227284986534,117.75460045045592,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845727995969355
16000.0,35.82563568704934,24.417296668420914,-15.335028634708104,-16.332081016515342,-17.059199736523826,1.1167536387076613,1.124311144653532,-4.3685005467461213e-05,0.47762269876056485,1.1136311906300838e-05,75.15327591919042,117.44350994697061,117.5714947333391,117.66373555101464,117.74603309861382,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845727995969355
16010.0,35.822691576078846,24.412971661060524,-15.336492235709812,-16.333472530536717,-17.060538512954878,1.1163257167106473,1.1238745454699155,-4.363484831946943e-05,0.47773402635563966,1.1129208919479526e-05,75.15657922142613,117.43505626272483,117.5629943032882,117.6552014537474,117.73746899512969,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572802390903
16020.0,35.819746339543045,24.40864822768505,-15.337955302456164,-16.334863536968033,-17.061876801550238,1.1158982780869244,1.1234384473463574,-4.358479340712726e-05,0.47784528297512996,1.1122116785363042e-05,75.15986999019727,117.42660565023618,117.55449701758455,117.64667055316943,117.72890813501135,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845728028565645
16030.0,35.81679997925474,24.404326365897116,-15.3394178357766,-16.336254036598213,-17.06321460306861,1.115471321866029,1.1230028492619593,-4.353484043890298e-05,0.4779564687274417,1.1115035479686944e-05,75.16314824619897,117.41815810487239,117.5460028714504,117.63814284439059,117.72035051327683,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572802390903
16040.0,35.81385249702462,24.400006073304223,-15.340879836498875,-16.337644030214538,-17.064551918267156,1.1150448470802279,1.122567750198734,-4.3484989124312186e-05,0.4780675837207379,1.1107964978254452e-05,75.16641401009468,117.40971362201061,117.53751186011284,117.62961832253738,117.71179612495433,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572803322226
16050.0,35.81090389466124,24.395687347518702,-15.342341305449052,-16.33903351860272,-17.065888747901486,1.1146188527645062,1.1221331491415925,-4.343523917390883e-05,0.47817862806294054,1.1100905256935147e-05,75.1696673025159,117.40127219703726,117.52902397881387,117.62109698273805,117.7032449650824,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.68457280471921
16060.0,35.80795417397105,24.391370186157737,-15.343802243451517,-16.340422502546833,-17.06722509272569,1.1141933379565612,1.1216990450783364,-4.338559029927878e-05,0.4782896018617302,1.1093856291664203e-05,75.17290814406255,117.39283382534812,117.52053922280027,117.61257882014039,117.69469702870948,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572807047516
16070.0,35.80500333675837,24.387054586843313,-15.34526265132898,-16.341810982829386,-17.06856095349231,1.1137683016967885,1.1212654369996458,-4.333604221304756e-05,0.47840050522454736,1.1086818058445285e-05,75.17613655530279,117.38439850234828,117.51205758733117,117.60406382989562,117.68615231089426,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845728061161935
16080.0,35.80205138482542,24.38274054720224,-15.346722529902472,-16.34319896023128,-17.069896330952357,1.113343743028276,1.120832323899069,-4.328659462886104e-05,0.4785113382585927,1.107979053334655e-05,75.17935255677321,117.37596622345202,117.50357906767454,117.59555200716706,117.67761080670564,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845728061161935
16090.0,35.799098319972316,24.378428064866124,-15.348181879991357,-16.34458643553185,-17.07123122585531,1.1129196609967928,1.120399704773013,-4.323724726138807e-05,0.47862210107082837,1.1072773692502214e-05,75.18255616897893,117.36753698408293,117.49510365911003,117.58704334712318,117.6690725112225,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572807047516
16100.0,35.79614414399706,24.37411713747136,-15.349640702413334,-16.345973409508808,-17.07256563894915,1.11249605465078,1.119967578620733,-4.318799982631784e-05,0.4787327937679776,1.1065767512112762e-05,75.18574741239351,117.35911077967383,117.486631356923,117.57853784495202,117.66053741953368,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572807513177
16110.0,35.79318885869554,24.369807762659114,-15.351098997984437,-16.347359882938317,-17.0738995709803,1.1120729230413415,1.1195359444443231,-4.313885204035611e-05,0.4788434164565263,1.1058771968444906e-05,75.18892630745894,117.35068760566669,117.47816215641133,117.57003549584162,117.65200552673828,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572808910161
16120.0,35.790232465861536,24.36549993807533,-15.35255676751905,-16.34874585659495,-17.075233022693702,1.1116502652222349,1.1191048012487035,-4.3089803621205876e-05,0.4789539692427234,1.1051787037827534e-05,75.19209287458587,117.34226745751273,117.46969605288047,117.56153629499781,117.6434768279452,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845728093758225
16130.0,35.78727496728674,24.361193661370695,-15.3540140118299,-16.3501313312517,-17.07656599483277,1.1112280802498609,1.118674148041614,-4.304085428759054e-05,0.479064452232581,1.1044812696658498e-05,75.1952471341536,117.3338503306723,117.46123304164568,117.55304023763277,117.63495131827338,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845728093758225
16140.0,35.784316364760734,24.356888930200643,-15.355470731728056,-16.35151630768001,-17.0778984881394,1.1108063671832558,1.1182439838336011,-4.2992003759221786e-05,0.47917486553187616,1.1037848921397321e-05,75.19838910651002,117.32543622061486,117.45277311803402,117.54454731896558,117.62642899285181,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845728093758225
16150.0,35.78135666007102,24.35258574222534,-15.356926928022952,-16.352900786649762,-17.07923050335399,1.1103851250840806,1.1178143076380098,-4.2943251756816266e-05,0.47928520924615037,1.1030895688570302e-05,75.20151881197195,117.31702512281902,117.44431627738105,117.53605753422566,117.61790984681937,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572811704129
16160.0,35.77839585500296,24.34828409510967,-15.358382601522381,-16.354284768929237,-17.080562041215448,1.1099643530166134,1.1173851184709729,-4.289459800207766e-05,0.4793954834807109,1.1023952974766846e-05,75.2046362708247,117.30861703277246,117.43586251502806,117.5275708786591,117.60939387532478,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572810772806
16170.0,35.77543395133987,24.343983986523234,-15.359837753032485,-16.3556682552852,-17.08189310246117,1.1095440500477396,1.1169564153514007,-4.284604221769406e-05,0.47950568834063134,1.1017020756639615e-05,75.20774150332252,117.30021194597202,117.42741182633158,117.51908734751375,117.60088107352666,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572811238468
16180.0,35.77247095086296,24.339685414140316,-15.361292383357783,-16.357051246482847,-17.083223687827047,1.1091242152469407,1.1165281973009722,-4.279758412734958e-05,0.47961582393075175,1.101009901090842e-05,75.21083452968875,117.29180985792343,117.41896420665488,117.51060693604715,117.59237143659371,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572813566774
16190.0,35.76950685535131,24.335388375639898,-15.362746493301167,-16.358433743285822,-17.084553798047505,1.108704847686289,1.116100463344125,-4.2749223455698633e-05,0.47972589035568003,1.1003187714354455e-05,75.2139153701152,117.28341076414162,117.41051965136977,117.5021296395313,117.58386495970413,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572813566774
16200.0,35.766541666581965,24.331092868705635,-15.364200083663896,-16.35981574645621,-17.08588343385548,1.108285946440436,1.115673212508044,-4.270095992836982e-05,0.47983588771979224,1.0996286843822172e-05,75.21698404476301,117.27501466015039,117.40207815585671,117.4936554532491,117.57536163804606,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572813101113
16210.0,35.76357538632986,24.326798891025852,-15.365653155245605,-16.361197256754576,-17.087212595982393,1.1078675105866043,1.1152464438226544,-4.2652793271965895e-05,0.47994581612723297,1.0989396376220117e-05,75.2200405737622,117.26662154148266,117.3936397155087,117.48518437248514,117.56686146681763,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572814032435
16220.0,35.76060801636784,24.322506440293516,-15.36710570884432,-16.36257827493993,-17.088541285158225,1.1074495392045778,1.11482015632061,-4.260472321405868e-05,0.4800556756819163,1.0982516288520483e-05,75.22308497721181,117.25823140368023,117.3852043257252,117.4767163925407,117.55836444122646,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572813566774
16230.0,35.75763955846667,24.318215514206244,-15.368557745256446,-16.36395880176976,-17.08986950211145,1.1070320313766935,1.1143943490372834,-4.255674948317875e-05,0.48016546648752634,1.0975646557757302e-05,75.22611727518,117.24984424229385,117.37677198191662,117.46825150872226,117.54987055649005,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572814963758
16240.0,35.754670014395046,24.313926110466284,-15.370009265276778,-16.36533883800001,-17.091197247569085,1.1066149861878327,1.1139690210107582,-4.2508871808818e-05,0.48027518864751817,1.096878716102797e-05,75.22913748770416,117.24146005288321,117.36834267950255,117.45978971634662,117.54137980783565,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572815895081
16250.0,35.751699385919565,24.309638226780503,-15.371460269698504,-16.366718384385088,-17.092524522256674,1.1061984027254117,1.1135441712818177,-4.2461089921422005e-05,0.48038484226511746,1.0961938075492077e-05,75.23214563479075,117.23307883101693,117.35991641390927,117.45133101074497,117.53289219050008,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572817292064
16260.0,35.74872767480477,24.305351860860377,-15.372910759313212,-16.3680974416779,-17.093851326898292,1.1057822800793728,1.1131197988939356,-4.241340355238609e-05,0.4804944274433226,1.0955099278371285e-05,75.23514173641564,117.22470057227245,117.3514931805759,117.44287538725077,117.52440769972999,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572817292064
16270.0,35.74575488281311,24.30106701042199,-15.374360734910887,-16.369476010629825,-17.09517766221655,1.105366617342177,1.1126959028932677,-4.236581243405024e-05,0.48060394428490394,1.094827074694881e-05,75.2381258125238,117.21632527223616,117.34307297494988,117.43442284120901,117.51592633078162,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.68457281915471
16280.0,35.742781011704956,24.296783673185995,-15.375810197279922,-16.3708540919907,-17.096503528932605,1.1049514136087926,1.1122724823286412,-4.231831629970296e-05,0.4807133928924051,1.0941452458571261e-05,75.2410978830296,117.20795292650322,117.33465579248494,117.42597336797849,117.50744807892075,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572819620371
16290.0,35.739806063238625,24.292501846877645,-15.377259147207116,-16.372231686508886,-17.09782892776615,1.1045366679766888,1.1118495362515461,-4.227091488356839e-05,0.4808227733681435,1.093464439064614e-05,75.24405796781679,117.19958353067766,117.32624162864803,117.41752696292082,117.49897293942293,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572820086032
16300.0,35.73683003917037,24.28822152922674,-15.37870758547769,-16.373608794931197,-17.099153859435447,1.1041223795458257,1.1114270637161252,-4.222360792080637e-05,0.4809320858142111,1.0927846520642692e-05,75.24700608673874,117.19121708037227,117.31783047891071,117.40908362141435,117.4905009075731,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572819620371
16310.0,35.733852941254355,24.283942717967644,-15.380155512875263,-16.374985418002982,-17.100478324657274,1.1037085474186468,1.1110050637791653,-4.217639514750598e-05,0.48104133033247465,1.0921058826091043e-05,75.24994225961801,117.18285357120861,117.30942233876,117.40064333883683,117.48203197866596,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572820086032
16320.0,35.73087477124268,24.27966541083927,-15.381602930181888,-16.376361556468044,-17.101802324147,1.1032951707000698,1.110583535500087,-4.212927630067784e-05,0.4811505070245764,1.0914281284581018e-05,75.25286650624676,117.17449299881704,117.30101720368549,117.39220611058612,117.4735661480056,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572821483016
16330.0,35.72789553088542,24.27538960558506,-15.383049838178037,-16.377737211068723,-17.10312585861852,1.1028822484974772,1.1101624779409371,-4.2082251118265675e-05,0.48125961599193523,1.0907513873765969e-05,75.25577884638695,117.16613535883668,117.29261506919075,117.38377193206009,117.46510341090571,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572821483016
16340.0,35.72491522193053,24.27111529995298,-15.384496237642614,-16.379112382545827,-17.10444892878431,1.102469779920709,1.1097418901663776,-4.203531933912451e-05,0.4813686573357464,1.0900756571357904e-05,75.2586792997698,117.15778064691531,117.28421593078357,117.37534079867385,117.45664376268944,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572821017355
16350.0,35.72193384612395,24.266842491695513,-15.385942129352944,-16.380487071638704,-17.105771535355416,1.1020577640820546,1.109321771243678,-4.1988480703025743e-05,0.48147763115698294,1.0894009355129638e-05,75.26156788609646,117.14942885870943,117.27581978398557,117.36691270584656,117.44818719868935,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572822414339
16360.0,35.718951405209545,24.262571178569633,-15.3873875140848,-16.381861279085186,-17.10709367904144,1.1016462000962415,1.108902120242705,-4.194173495065595e-05,0.4815865375563957,1.0887272202915267e-05,75.26444462503763,117.14107998988423,117.26742662432297,117.35848764901115,117.43973371424751,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.68457282288
16370.0,35.71596790092912,24.25830135833682,-15.38883239261238,-16.38323500562165,-17.108415360550552,1.1012350870804306,1.108482936235914,-4.1895081823603975e-05,0.4816953766345141,1.088054509260761e-05,75.26730953623387,117.13273403611352,117.25903644733579,117.35006562360229,117.43128330471542,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572825208306
16380.0,35.712983335022436,24.254033028763022,-15.390276765708336,-16.38460825198298,-17.109736580589498,1.1008244241542051,1.1080642182983402,-4.184852106436482e-05,0.48180414849164743,1.0873828002160048e-05,75.27016263929542,117.12439099307976,117.25064924857058,117.34164662506728,117.42283596545404,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572824742645
16390.0,35.7099977092272,24.249766187618675,-15.39172063414376,-16.38598101890255,-17.111057339863624,1.1004142104395642,1.1076459655075894,-4.180205241633065e-05,0.4819128532278837,1.0867120909584925e-05,75.27300395380252,117.11605085647412,117.24226502358016,117.33323064886955,117.41439169183354,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572825673968
16400.0,35.70701102527908,24.24550083267865,-15.39316399868819,-16.38735330711232,-17.11237763907683,1.1000044450609119,1.1072281769438288,-4.1755675623797206e-05,0.4820214909430922,1.0860423792956041e-05,75.27583349930525,117.10771362199618,117.23388376793223,117.32481769046962,117.40595047923355,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572828002274
16410.0,35.70402328491166,24.241236961722294,-15.394606860109628,-16.388725117342712,-17.113697478931623,1.099595127145052,1.106810851689778,-4.170939043194328e-05,0.48213006173692297,1.085373663040409e-05,75.27865129532351,117.09937928535427,117.22550547719614,117.31640774534988,117.39751232304299,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684572827536613
